state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-09,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.4,11.4,0,48.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-09,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.4,11.4,0,48.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-09,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.4,11.4,0,48.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-09,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.4,11.4,0,48.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-10,Micrograms/cubic meter (LC),No Events,24,100.0,Y,7.245833,14.6,0,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-10,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.2,7.2,0,30.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-11,Micrograms/cubic meter (LC),No Events,24,100.0,Y,6.383333,9.3,23,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,26.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-12,Micrograms/cubic meter (LC),No Events,24,100.0,Y,11.270833,17.8,22,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-13,Micrograms/cubic meter (LC),No Events,24,100.0,Y,22.525,27.8,11,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,22.5,22.5,0,73.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-14,Micrograms/cubic meter (LC),No Events,24,100.0,Y,14.658333,22.3,3,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,14.6,14.6,0,56.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-15,Micrograms/cubic meter (LC),No Events,24,100.0,Y,7.075,10.4,21,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.0,7.0,0,29.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-16,Micrograms/cubic meter (LC),No Events,24,100.0,Y,9.358333,12.1,20,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-01-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.3,9.3,0,39.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-01-17,Micrograms/cubic meter (LC),No Events,24,100.0,Y,6.545833,13.9,6,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,27.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,27.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,27.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,27.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,081,0124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.5,6.5,0,27.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
